SEX_label,JWTR_label,SCHL_label,vehicle,PINCP,JWMNP,GRNTP,AGEP
Female,"Car, truck, or van","Some college, but less than 1 year",1,74600,15,0,71
Male,"Car, truck, or van","Some college, but less than 1 year",2,51600,30,0,69
Male,"Car, truck, or van",Associate's degree,1,36900,20,1214,47
Male,"Car, truck, or van","Some college, but less than 1 year",1,30000,10,1360,40
Female,"Car, truck, or van",Bachelor's degree,1,52000,10,1360,32
Male,"Car, truck, or van",Bachelor's degree,2,60000,15,0,40
Female,"Car, truck, or van",Regular high school diploma,3,64000,25,0,61
Male,"Car, truck, or van",Regular high school diploma,3,50000,35,0,62
Female,"Car, truck, or van",Regular high school diploma,3,40000,25,0,37
Male,"Car, truck, or van",Bachelor's degree,3,250000,90,0,49
Female,"Car, truck, or van",Regular high school diploma,3,140000,30,0,48
Female,"Car, truck, or van",Bachelor's degree,3,25000,30,0,23
Female,Bicycle,Bachelor's degree,3,23600,30,0,61
Male,"Car, truck, or van",Bachelor's degree,2,120000,30,0,61
Female,Bus or trolley bus,Doctorate degree,2,14000,30,0,60
Female,"Car, truck, or van",Bachelor's degree,1,18900,40,0,57
Male,"Car, truck, or van",Regular high school diploma,2,36000,25,0,49
Female,"Car, truck, or van",Regular high school diploma,2,103000,25,0,53
Female,"Car, truck, or van",Master's degree,2,100100,5,0,43
Male,"Car, truck, or van",Master's degree,2,150000,20,0,58
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,50000,30,1560,49
Female,"Car, truck, or van",Bachelor's degree,2,25000,35,1560,41
Male,"Car, truck, or van",Regular high school diploma,2,85000,20,0,32
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,63600,35,0,56
Male,"Car, truck, or van",Master's degree,2,80000,10,2034,52
Male,"Car, truck, or van",GED or alternative credential,2,30000,10,2034,22
Male,"Car, truck, or van",Bachelor's degree,2,56000,23,0,41
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,15100,24,0,40
Female,"Car, truck, or van",Master's degree,1,136000,45,1250,39
Female,"Car, truck, or van",Bachelor's degree,2,70000,75,0,62
Male,"Car, truck, or van",Associate's degree,3,45000,20,0,47
Female,"Car, truck, or van",Bachelor's degree,3,22000,40,0,47
Female,"Car, truck, or van",GED or alternative credential,4,20600,15,0,38
Female,"Car, truck, or van",Bachelor's degree,4,59200,20,0,35
Male,"Car, truck, or van",Associate's degree,4,32000,30,0,47
Female,"Car, truck, or van",Master's degree,1,39000,20,0,44
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,58000,25,0,46
Female,"Car, truck, or van",Master's degree,2,63000,10,0,42
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,37000,5,0,43
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,27000,15,1850,47
Male,"Car, truck, or van",Grade 10,2,124000,45,1405,35
Male,"Car, truck, or van",Bachelor's degree,3,49500,30,0,42
Male,"Car, truck, or van",GED or alternative credential,1,69800,45,2327,54
Male,"Car, truck, or van",Bachelor's degree,1,57000,60,1750,48
Female,Other method,"Some college, but less than 1 year",1,144790,157,0,61
Female,Bus or trolley bus,"1 or more years of college credit, no degree",1,26000,30,1580,27
Male,"Car, truck, or van",Associate's degree,1,21100,30,1580,27
Male,"Car, truck, or van",Grade 9,2,35000,45,1350,53
Female,"Car, truck, or van",Regular high school diploma,2,50000,45,0,51
Male,"Car, truck, or van",Regular high school diploma,2,65000,35,0,50
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,65000,27,0,45
Female,"Car, truck, or van",Doctorate degree,2,100000,11,0,46
Male,"Car, truck, or van","1 or more years of college credit, no degree",5,59000,45,760,47
Female,"Car, truck, or van","Some college, but less than 1 year",5,31100,30,760,22
Male,"Car, truck, or van","1 or more years of college credit, no degree",5,24000,30,760,26
Female,"Car, truck, or van",Grade 11,5,3000,5,760,18
Female,"Car, truck, or van","1 or more years of college credit, no degree",5,64000,30,760,43
Female,"Car, truck, or van",Regular high school diploma,2,20000,30,1833,38
Male,"Car, truck, or van",No schooling completed,2,2100,30,1833,45
Male,"Car, truck, or van",Bachelor's degree,2,112400,25,0,69
Male,"Car, truck, or van",Bachelor's degree,2,120000,15,0,33
Female,"Car, truck, or van",Bachelor's degree,2,60000,25,0,30
Male,Bicycle,Doctorate degree,2,142120,30,0,70
Female,Bicycle,Master's degree,2,64800,30,0,69
Male,"Car, truck, or van",Grade 6,3,50000,10,0,52
Female,"Car, truck, or van",Grade 6,3,150000,30,0,49
Female,"Car, truck, or van",Bachelor's degree,1,63500,10,1870,37
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,71000,37,0,38
Male,"Car, truck, or van",Bachelor's degree,2,95000,30,0,61
Male,"Car, truck, or van",Regular high school diploma,2,50000,15,0,54
Female,"Car, truck, or van",Grade 10,2,10000,20,0,44
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,35000,10,1700,25
Male,"Car, truck, or van",Bachelor's degree,2,52000,5,1447,33
Male,"Car, truck, or van",Associate's degree,2,35000,10,0,32
Female,"Car, truck, or van",Regular high school diploma,2,34000,30,0,30
Female,"Car, truck, or van",Bachelor's degree,1,53000,15,1300,45
Female,"Car, truck, or van",Associate's degree,2,63000,20,0,35
Male,"Car, truck, or van",Associate's degree,2,70000,30,0,41
Male,"Car, truck, or van",GED or alternative credential,2,26300,5,1420,25
Male,"Car, truck, or van",Associate's degree,1,50000,30,0,53
Female,"Car, truck, or van",Regular high school diploma,3,60000,20,0,47
Male,"Car, truck, or van",Regular high school diploma,3,120000,20,0,48
Female,"Car, truck, or van",Regular high school diploma,1,47100,28,0,64
Male,"Car, truck, or van",GED or alternative credential,2,20000,60,0,40
Female,"Car, truck, or van",Bachelor's degree,2,47000,157,0,36
Female,"Car, truck, or van",Bachelor's degree,2,90000,30,0,28
Male,"Car, truck, or van",Master's degree,2,101000,75,0,36
Male,"Car, truck, or van",Bachelor's degree,3,129200,2,1640,47
Female,"Car, truck, or van",Regular high school diploma,2,65000,30,0,19
Male,"Car, truck, or van",Doctorate degree,3,60100,15,0,56
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,89000,15,0,34
Male,"Car, truck, or van",Master's degree,2,70000,30,0,33
Male,Walked,Bachelor's degree,4,325000,10,0,52
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,48000,21,990,32
Female,"Car, truck, or van",Bachelor's degree,2,20000,20,990,30
Male,"Car, truck, or van",Bachelor's degree,1,65000,3,0,31
Female,"Car, truck, or van",Bachelor's degree,4,37600,10,0,52
Male,"Car, truck, or van",Bachelor's degree,4,150000,20,0,50
Male,"Car, truck, or van",Regular high school diploma,4,7700,5,0,18
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,58000,20,0,38
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,70600,74,0,39
Male,Bus or trolley bus,Master's degree,3,113000,35,0,57
Female,"Car, truck, or van",Bachelor's degree,3,8000,7,0,57
Male,"Car, truck, or van",Master's degree,2,62000,15,0,35
Female,"Car, truck, or van",Bachelor's degree,2,30000,20,0,31
Female,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,240000,25,0,41
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,250000,35,0,33
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,32000,5,2380,25
Male,"Car, truck, or van",Bachelor's degree,2,50000,15,2380,29
Male,"Car, truck, or van",Master's degree,2,558000,30,0,46
Male,"Car, truck, or van",Regular high school diploma,1,37000,45,780,67
Female,"Car, truck, or van",Associate's degree,1,23950,30,780,75
Female,"Car, truck, or van",Bachelor's degree,2,60000,10,0,45
Male,"Car, truck, or van",Regular high school diploma,3,20000,30,0,21
Male,"Car, truck, or van",GED or alternative credential,2,35000,2,700,41
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,45000,2,700,32
Male,"Car, truck, or van",Regular high school diploma,3,26700,45,0,39
Female,Walked,Bachelor's degree,2,41000,10,0,36
Male,Walked,"1 or more years of college credit, no degree",2,95000,1,0,36
Male,"Car, truck, or van","Some college, but less than 1 year",2,52000,30,1393,29
Female,"Car, truck, or van",Bachelor's degree,3,65000,25,0,36
Male,"Car, truck, or van",Bachelor's degree,3,80000,30,0,38
Male,"Car, truck, or van",GED or alternative credential,2,30600,10,0,93
Male,Motorcycle,Bachelor's degree,2,171000,15,0,57
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,69000,15,0,46
Male,"Car, truck, or van",Grade 11,1,34000,30,1340,38
Male,"Car, truck, or van",Regular high school diploma,2,35000,90,0,54
Female,"Car, truck, or van",Bachelor's degree,4,220070,55,0,60
Male,"Car, truck, or van",Associate's degree,4,82000,55,0,60
Male,"Car, truck, or van",Master's degree,2,116600,45,0,39
Female,"Car, truck, or van",Bachelor's degree,2,34000,20,0,60
Male,"Car, truck, or van",Regular high school diploma,2,35000,10,0,59
Male,"Car, truck, or van",Bachelor's degree,1,42800,5,0,58
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,60000,8,0,46
Female,"Car, truck, or van",Master's degree,3,67000,15,0,25
Male,"Car, truck, or van",Bachelor's degree,3,16000,20,0,25
Male,"Car, truck, or van","1 or more years of college credit, no degree",3,15000,20,0,28
Male,"Car, truck, or van",Regular high school diploma,3,73000,30,0,44
Female,"Car, truck, or van","1 or more years of college credit, no degree",3,22000,15,0,20
Male,"Car, truck, or van",Grade 6,3,82000,60,0,43
Female,"Car, truck, or van",Master's degree,2,63000,70,1013,32
Female,"Car, truck, or van",Bachelor's degree,2,32000,10,1013,33
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,174000,35,1573,34
Male,"Car, truck, or van",Regular high school diploma,3,19800,15,1493,37
Male,"Car, truck, or van",Bachelor's degree,2,80000,45,0,56
Female,"Car, truck, or van",Bachelor's degree,2,25000,35,0,48
Female,"Car, truck, or van",Bachelor's degree,2,30300,40,0,68
Female,"Car, truck, or van",Bachelor's degree,2,85200,60,2433,32
Male,"Car, truck, or van",Bachelor's degree,2,105200,45,2433,35
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,15000,2,908,21
Female,"Car, truck, or van","1 or more years of college credit, no degree",4,15000,2,908,20
Male,"Car, truck, or van","Some college, but less than 1 year",4,26900,2,908,20
Male,"Car, truck, or van",GED or alternative credential,0,32000,15,930,54
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,49000,10,880,69
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,240000,35,1970,42
Female,"Car, truck, or van",Bachelor's degree,2,40000,20,1970,31
Female,"Car, truck, or van",Bachelor's degree,2,30000,30,1410,22
Female,"Car, truck, or van",Bachelor's degree,2,38000,40,1410,21
Male,"Car, truck, or van",Doctorate degree,2,160000,20,0,42
Male,"Car, truck, or van",Bachelor's degree,2,18050,14,0,62
Female,"Car, truck, or van",Bachelor's degree,2,48000,2,0,60
Male,Bus or trolley bus,Bachelor's degree,3,81300,45,0,60
Female,"Car, truck, or van",Regular high school diploma,3,10000,12,0,22
Female,"Car, truck, or van",Regular high school diploma,1,18000,30,1380,19
Male,"Car, truck, or van",Grade 11,1,24000,15,1380,22
Female,"Car, truck, or van",Master's degree,4,51000,45,2613,25
Female,"Car, truck, or van",Bachelor's degree,4,53500,18,2613,27
Female,"Car, truck, or van",Bachelor's degree,4,36000,25,2613,27
Female,"Car, truck, or van",Bachelor's degree,4,40000,18,2613,25
Female,"Car, truck, or van",Bachelor's degree,1,14400,20,1730,22
Female,"Car, truck, or van",Regular high school diploma,3,28300,20,0,56
Male,"Car, truck, or van",Associate's degree,3,65000,15,0,54
Male,"Car, truck, or van",Bachelor's degree,3,116600,25,0,43
Male,"Car, truck, or van",Bachelor's degree,2,498000,30,0,41
Female,"Car, truck, or van",Bachelor's degree,2,165000,30,0,38
Male,"Car, truck, or van",Bachelor's degree,2,80000,7,0,42
Female,"Car, truck, or van","Some college, but less than 1 year",2,45000,11,0,34
Female,"Car, truck, or van",Bachelor's degree,1,30000,45,1260,32
Female,"Car, truck, or van",Bachelor's degree,2,114000,30,0,34
Male,"Car, truck, or van",GED or alternative credential,2,20000,45,0,36
Female,"Car, truck, or van",Bachelor's degree,3,95500,20,0,43
Male,"Car, truck, or van",Regular high school diploma,3,21000,10,0,43
Male,"Car, truck, or van",Associate's degree,2,92400,15,0,49
Female,"Car, truck, or van","Some college, but less than 1 year",2,45000,25,0,44
Female,"Car, truck, or van","Some college, but less than 1 year",2,39400,25,0,44
Female,"Car, truck, or van",Regular high school diploma,3,35000,30,0,53
Female,Walked,"1 or more years of college credit, no degree",1,32000,5,1053,55
Female,"Car, truck, or van",Bachelor's degree,3,55000,8,0,47
Male,"Car, truck, or van",Master's degree,3,105100,35,0,50
Female,"Car, truck, or van",Master's degree,1,50000,15,1020,38
Female,"Car, truck, or van",Bachelor's degree,1,79000,35,0,40
Female,"Car, truck, or van",Master's degree,1,100000,15,0,38
Male,"Car, truck, or van",Bachelor's degree,1,110000,30,0,39
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,39500,20,0,65
Male,"Car, truck, or van",Doctorate degree,4,320000,25,0,52
Female,"Car, truck, or van",Bachelor's degree,3,20000,5,0,44
Male,"Car, truck, or van",Associate's degree,3,80000,157,0,46
Male,Walked,Bachelor's degree,2,75000,12,0,37
Female,"Car, truck, or van",Master's degree,2,36000,40,0,37
Male,"Car, truck, or van","1 or more years of college credit, no degree",2,22500,40,1879,66
Male,"Car, truck, or van",Regular high school diploma,6,6100,20,0,18
Male,"Car, truck, or van",Regular high school diploma,6,70000,30,0,47
Female,"Car, truck, or van",Regular high school diploma,6,20700,20,0,44
Female,"Car, truck, or van",Regular high school diploma,6,4200,15,0,17
Female,"Car, truck, or van","Some college, but less than 1 year",2,43200,15,0,47
Male,"Car, truck, or van","Some college, but less than 1 year",2,28800,45,0,47
Male,"Car, truck, or van",Grade 10,2,28800,45,0,28
Male,"Car, truck, or van",Regular high school diploma,3,69100,30,0,68
Male,"Car, truck, or van",Regular high school diploma,3,44600,60,0,53
Male,Walked,Bachelor's degree,2,40000,5,500,30
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,3,498000,20,0,50
Male,"Car, truck, or van","1 or more years of college credit, no degree",1,103000,15,2563,41
Male,"Car, truck, or van",Regular high school diploma,2,61000,40,2433,43
Female,"Car, truck, or van",Associate's degree,2,15000,5,2433,43
Female,"Car, truck, or van",Bachelor's degree,1,26300,45,1150,28
Male,"Car, truck, or van",Associate's degree,1,59000,40,0,62
Male,"Car, truck, or van",12th grade - no diploma,2,60000,35,1050,41
Female,"Car, truck, or van",Bachelor's degree,1,108030,20,0,53
Female,"Car, truck, or van","1 or more years of college credit, no degree",1,20000,15,630,49
Male,Walked,Grade 11,1,5500,5,630,18
Female,"Car, truck, or van","1 or more years of college credit, no degree",2,68000,25,0,59
Male,"Car, truck, or van",Bachelor's degree,2,50000,157,0,31
Male,"Car, truck, or van",Bachelor's degree,2,60000,35,0,28
Female,"Car, truck, or van","Some college, but less than 1 year",1,30000,20,0,59
Female,"Car, truck, or van",Master's degree,4,50000,20,0,48
Male,"Car, truck, or van","Some college, but less than 1 year",4,70000,25,0,56
Male,"Car, truck, or van",Bachelor's degree,1,25000,15,1300,31
Female,"Car, truck, or van",Bachelor's degree,1,25000,25,1300,31
Male,"Car, truck, or van","1 or more years of college credit, no degree",4,74000,60,0,59
Female,"Car, truck, or van",Master's degree,4,33000,75,0,59
Female,"Car, truck, or van",Master's degree,4,23600,60,0,34
Male,"Car, truck, or van",Doctorate degree,3,68000,10,0,58
Female,"Car, truck, or van",Bachelor's degree,2,90000,15,0,55
Female,"Car, truck, or van",Doctorate degree,1,62400,10,0,65
Female,"Car, truck, or van",Bachelor's degree,1,75090,12,0,56
Male,"Car, truck, or van",Regular high school diploma,2,100000,30,0,55
Female,"Car, truck, or van",GED or alternative credential,2,75000,30,0,49
Female,"Car, truck, or van",Regular high school diploma,2,24000,7,0,59
Male,"Car, truck, or van",Professional degree beyond a bachelor's degree,2,48200,20,0,68
